,appid,name,developer,publisher,price,year,duenos_promedio,rating_neto,rating_perc,Action,Free to Play,Strategy,Adventure,Indie,RPG,Casual,Simulation,Racing,Violent,Massively Multiplayer,Nudity,Sports,Early Access,Gore,Sexual Content,Target
155,6200,Ghost Master®,Sick Puppies,Strategy First,4329,2006,150000.0,861,0.8620689655172409,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,6210,Vegas: Make It Big™,Deepred,Strategy First,4329,2006,35000.0,58,0.733870967741935,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,6220,FlatOut,Bugbear Entertainment,Strategy First,5414,2007,350000.0,1791,0.914008321775312,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
158,6250,Making History: The Calm & the Storm,Muzzy Lane,Strategy First,4329,2007,75000.0,353,0.811287477954145,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,6270,Ducati World Championship,Artematica Entertainment,Strategy First,4329,2007,35000.0,-23,0.435028248587571,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
160,6300,Dreamfall: The Longest Journey,Funcom,Funcom,15179,2007,150000.0,499,0.868537666174298,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
161,6310,The Longest Journey,Funcom,Funcom,6499,2007,350000.0,1050,0.91866028708134,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
162,6370,Bloodline Champions,Stunlock Studios,Stunlock Studios,0,2011,750000.0,1139,0.8579509742300441,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
163,6400,Joint Task Force,Most Wanted Entertainment,HD Publishing,6282,2007,35000.0,85,0.8695652173913041,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,6420,Nexus - The Jupiter Incident,Mithis Games;THQ Nordic,HandyGames,7584,2007,75000.0,384,0.840425531914894,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
165,6510,Lost Planet™: Extreme Condition,"CAPCOM Co., Ltd.",Capcom,10839,2007,350000.0,391,0.761713520749665,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
166,6550,Devil May Cry® 3 Special Edition,"CAPCOM Co., Ltd.",Capcom,17349,2007,350000.0,410,0.581543357199682,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,6800,Commandos: Behind Enemy Lines,Pyro Studios,Kalypso Media Digital,4329,2007,750000.0,1348,0.8799323562570459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,6810,Commandos: Beyond the Call of Duty,Pyro Studios,Kalypso Media Digital,4329,2007,750000.0,333,0.8505263157894741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,6830,Commandos 2: Men of Courage,Pyro Studios,Kalypso Media Digital,4329,2007,750000.0,1095,0.8485041374920429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,6840,Commandos 3: Destination Berlin,Pyro Studios,Kalypso Media Digital,4329,2007,750000.0,156,0.6137026239067049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,6850,Hitman 2: Silent Assassin,Io-Interactive A/S,Io-Interactive A/S,8995,2007,1500000.0,1254,0.853438556933484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,6860,Hitman: Blood Money,Io-Interactive A/S,Io-Interactive A/S,10080,2007,1500000.0,5473,0.9374900079936049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,6870,Battlestations: Midway,Eidos Interactive,Square Enix,5414,2007,350000.0,203,0.7365967365967371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,6880,Just Cause,Avalanche Studios,Square Enix,5414,2007,1500000.0,886,0.671838634600465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,6900,Hitman: Codename 47,IO Interactive A/S,IO Interactive A/S,7801,2007,1500000.0,736,0.724938875305624,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,6910,Deus Ex: Game of the Year Edition,Ion Storm,Square Enix,5414,2007,1500000.0,5895,0.9473364698740329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,6920,Deus Ex: Invisible War,Ion Storm,Square Enix,5414,2007,750000.0,216,0.5998151571164511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,6980,Thief: Deadly Shadows,Ion Storm,Square Enix,7584,2007,750000.0,925,0.8438661710037181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,7000,Tomb Raider: Legend,Crystal Dynamics,Square Enix,5414,2007,750000.0,1413,0.8720379146919429,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180,7010,Project: Snowblind,Crystal Dynamics,Square Enix,4329,2007,75000.0,114,0.7415254237288141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,7020,Rogue Trooper,Rebellion,Rebellion,7584,2007,75000.0,233,0.9429657794676809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,7110,Jade Empire™: Special Edition,BioWare Corporation,BioWare Corporation;Electronic Arts,9754,2007,350000.0,530,0.743566176470588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
183,7200,Trackmania United Forever Star Edition,Nadeo,Ubisoft,28199,2008,150000.0,908,0.9459724950884091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
184,7210,"Runaway, A Road Adventure",Pendulo Studios,Focus Home Interactive,7584,2007,150000.0,146,0.723926380368098,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
185,7220,"Runaway, The Dream of The Turtle",Pendulo Studios,Focus Home Interactive,7584,2007,150000.0,21,0.5695364238410601,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
186,7260,Loki,Cyanide Studios,Focus Home Interactive,7584,2007,35000.0,15,0.5609756097560981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187,7340,Azada,Big Fish Games,Big Fish Games,7584,2010,10000.0,4,0.666666666666667,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
188,7510,X-Blades,Gaijin Entertainment,Topware Interactive,7584,2009,750000.0,585,0.614840989399293,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
189,7520,Two Worlds II HD,Reality Pump Studios,"Topware Interactive, ACE",16264,2011,750000.0,1003,0.5982370225269339,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
190,7530,Two Worlds II Castle Defense,Reality Pump Studios,Topware Interactive,7584,2011,350000.0,-41,0.440922190201729,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,7600,Sid Meier's Railroads!,Firaxis Games;Feral Interactive (Mac),2K;Feral Interactive (Mac),6499,2007,750000.0,544,0.661520190023753,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,7610,Railroad Tycoon 3,PopTop,2K,6499,2007,350000.0,202,0.698818897637795,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,7620,Railroad Tycoon II Platinum,PopTop,2K,3244,2007,350000.0,338,0.836653386454183,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,7650,X-COM: Terror From the Deep,"MicroProse Software, Inc",2K,3244,2007,750000.0,353,0.9232613908872901,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,7660,X-COM: Apocalypse,"MicroProse Software, Inc",2K,3244,2008,750000.0,364,0.8872340425531909,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,7730,X-COM: Interceptor,"MicroProse Software, Inc",2K,3244,2008,750000.0,3,0.5135135135135129,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,7760,X-COM: UFO Defense,"MicroProse Software, Inc",2K,3244,2008,1500000.0,2029,0.9408952629291609,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,7770,X-COM: Enforcer,"MicroProse Software, Inc",2K,3244,2008,750000.0,8,0.514084507042254,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,7830,Men of War™,Best Way,1C Entertainment;1C-SoftClub,4329,2009,350000.0,1407,0.8662155127537741,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,7840,Death Track®: Resurrection,Sky Fallen,1C Entertainment,2159,2009,35000.0,-16,0.404761904761905,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
201,7860,NecroVision,The Farm 51,1C Entertainment,4329,2009,150000.0,269,0.666254635352287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,7940,Call of Duty® 4: Modern Warfare®,Infinity Ward;Aspyr (Mac),Activision;Aspyr (Mac),21689,2007,1500000.0,7904,0.9139953907395769,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,8000,Tomb Raider: Anniversary,Crystal Dynamics;Feral Interactive (Mac),Square Enix;Feral Interactive (Mac),7584,2007,750000.0,1575,0.8346791330216751,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
204,8080,Kane and Lynch: Dead Men™,IO Interactive,Square Enix,5414,2007,350000.0,499,0.628145865434001,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,8100,Conflict: Denied Ops,Pivotal Games,Square Enix,4329,2008,75000.0,-14,0.4635416666666671,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,8140,Tomb Raider: Underworld,Crystal Dynamics,Square Enix,7584,2008,750000.0,1185,0.7496839443742099,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
207,8170,Battlestations Pacific,Eidos Studio Hungary,Square Enix,7584,2009,350000.0,486,0.654777070063694,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,8190,Just Cause 2,Avalanche Studios,Square Enix,10839,2010,3500000.0,30405,0.912360647733746,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
209,8310,Bone: Out From Boneville,Telltale Games,Telltale Games,0,2008,150000.0,7,0.5234899328859061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
210,8320,Bone: The Great Cow Race,Telltale Games,Telltale Games,0,2008,150000.0,11,0.5714285714285711,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
211,8330,Telltale Texas Hold ‘Em,Telltale Games,Telltale Games,2159,2008,150000.0,-8,0.472602739726027,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
212,8340,Strong Bad's Cool Game for Attractive People: Season 1,Telltale Games,Telltale Games,24944,2008,150000.0,193,0.8971193415637858,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
213,8400,Geometry Wars: Retro Evolved,Bizarre Creations,Activision,3244,2007,150000.0,521,0.9038759689922479,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
214,8500,EVE Online,CCP,CCP,0,2010,1500000.0,5485,0.7459861871019821,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
215,8600,RACE 07,SimBin,SimBin,2702,2007,1500000.0,1336,0.8287401574803149,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
216,8790,GTR 2 FIA GT Racing Game,SimBin Studios AB,SimBin,5414,2012,75000.0,158,0.91578947368421,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
217,8800,Civilization IV: Beyond the Sword,Firaxis Games,2K,6499,2007,1500000.0,1330,0.954856361149111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,8870,BioShock Infinite,Irrational Games;Aspyr (Mac);Virtual Programming (Linux),2K;Aspyr (Mac),21689,2013,3500000.0,75596,0.9538228796465279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
219,8880,Freedom Force,Irrational Games,2K,3244,2009,350000.0,47,0.567723342939481,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220,8890,Freedom Force vs. the Third Reich,Irrational Games,2K,3244,2009,350000.0,93,0.8120805369127521,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
221,8930,Sid Meier's Civilization® V,Firaxis Games;Aspyr (Mac);Aspyr (Linux),2K;Aspyr (Mac);Aspyr (Linux),21689,2010,7500000.0,123465,0.9586537389947621,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7
222,8970,Axel & Pixel,Silver Wish Games,2K,3787,2010,35000.0,21,0.7142857142857142,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
223,9000,Spear of Destiny,id Software,id Software,2702,2007,350000.0,164,0.8474576271186439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,9010,Return to Castle Wolfenstein,Gray Matter Studios,Bethesda-Softworks,4329,2007,350000.0,2808,0.917857142857143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,9030,QUAKE Mission Pack 2: Dissolution of Eternity,Rogue Entertainment,id Software,2702,2007,350000.0,128,0.905063291139241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,9040,QUAKE Mission Pack 1: Scourge of Armagon,Ritual Entertainment,id Software,2702,2007,350000.0,192,0.9403669724770641,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,9050,DOOM 3,id Software,id Software,0,2007,350000.0,2257,0.8750415420405451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,9060,HeXen II,Raven Software,id Software,3244,2007,350000.0,134,0.816037735849057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,9160,Master Levels for Doom II,id Software,id Software,0,2007,750000.0,241,0.817941952506596,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,9180,Commander Keen,id Software,id Software,3244,2007,350000.0,686,0.9352791878172589,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,9200,RAGE,id Software,Bethesda Softworks,8669,2011,1500000.0,6512,0.7652329749103941,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,9310,"Warhammer® 40,000: Dawn of War® – Winter Assault",Relic Entertainment,SEGA,10839,2007,750000.0,530,0.8885630498533721,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,9340,Company of Heroes: Opposing Fronts,Relic Entertainment,SEGA,10839,2007,3500000.0,527,0.9175911251980979,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,9350,Supreme Commander,Gas Powered Games,Square Enix,9754,2011,1500000.0,903,0.8679706601466991,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,9420,Supreme Commander: Forged Alliance,Gas Powered Games,Square Enix,9754,2011,1500000.0,4795,0.966167606455376,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,9450,"Warhammer® 40,000: Dawn of War® - Soulstorm",Relic Entertainment,SEGA,10839,2008,1500000.0,4601,0.9447129325343131,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,9460,Frontlines™: Fuel of War™,Kaos Studios,THQ Nordic,10839,2008,350000.0,149,0.622734761120264,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,9480,Saints Row 2,Volition,Deep Silver,10839,2009,3500000.0,6561,0.766209526900917,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
239,9500,Gish,Cryptic Sea,Chronic Logic,6499,2007,350000.0,66,0.62992125984252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
240,9710,Desperados 2: Cooper's Revenge,Spellbound,THQ Nordic,7584,2008,75000.0,-12,0.4375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,9760,Act of War: High Treason,Eugen Systems,THQ Nordic,2159,2008,35000.0,119,0.8051282051282049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,9800,Death to Spies,Haggard Games,1C Entertainment,4329,2008,150000.0,283,0.746945898778359,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
243,9850,Codename: Panzers - Cold War,InnoGlow;Stormregion;THQ Nordic,THQ Nordic,15179,2009,35000.0,26,0.594202898550725,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
244,9880,Champions Online,Cryptic Studios,Perfect World Entertainment,0,2011,1500000.0,1258,0.7165977961432509,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
245,9900,Star Trek Online,Cryptic Studios,Perfect World Entertainment,0,2012,1500000.0,5248,0.7616151545363911,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
246,9940,Blade Kitten,Krome Studios,Krome Studios,2159,2014,75000.0,597,0.833519553072626,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
247,9960,Haunted House™,ImagineEngline,Atari,5197,2010,10000.0,-4,0.409090909090909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
248,9970,Star Raiders,Incinerator Studios,Atari,7584,2011,10000.0,-19,0.172413793103448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,9980,The UnderGarden,Artech Studios,Retroism,5414,2010,35000.0,24,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250,10090,Call of Duty: World at War,Treyarch,Activision,21689,2008,1500000.0,18112,0.929642281051333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
251,10100,King's Quest™ Collection,Sierra,Activision,16264,2009,150000.0,93,0.7961783439490451,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
252,10110,Space Quest™ Collection,Sierra,Activision,10839,2009,150000.0,101,0.772972972972973,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
253,10120,Aces of the Galaxy™,Artech Studios,Activision,7584,2009,10000.0,-2,0.46666666666666706,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
254,10130,TimeShift™,Saber Interactive,Activision,10839,2009,150000.0,464,0.796675191815857,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,10140,3D Ultra™ Minigolf Adventures,Wanako Games,Activision,7584,2009,10000.0,22,0.641025641025641,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
256,10150,Prototype™,Radical Entertainment,Activision,16264,2009,750000.0,2798,0.803734259661311,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
257,10180,Call of Duty®: Modern Warfare® 2,Infinity Ward;Aspyr (Mac),Activision;Aspyr (Mac),21689,2009,7500000.0,27180,0.9139254385964909,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
258,10220,Postal III,Trashmasters,Akella,9754,2012,75000.0,-460,0.36796785304248,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,10230,Dead Mountaineer's Hotel,Electronic Paradise,Akella,6065,2011,10000.0,-38,0.284090909090909,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
260,10240,A Stroke of Fate: Operation Valkyrie,SPLine,Akella,5414,2011,10000.0,5,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
261,10250,PT Boats: Knights of the Sea,Studio4,Akella,5414,2011,10000.0,0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
262,10260,PT Boats: South Gambit,studio4,Akella,5414,2011,10000.0,-5,0.33333333333333304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
263,10270,Disciples III: Reincarnation,Akella,Kalypso Media Digital,10839,2014,75000.0,366,0.7103448275862071,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
264,10460,The Club™,Bizarre Creations,SEGA,10839,2008,35000.0,-3,0.484536082474227,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265,10500,Total War: EMPIRE – Definitive Edition,CREATIVE ASSEMBLY;Feral Interactive (Mac);Feral Interactive (Linux),SEGA;Feral Interactive (Mac);Feral Interactive (Linux),21689,2009,3500000.0,13209,0.896738151018201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
266,10680,Aliens vs. Predator™,Rebellion,SEGA,10839,2010,1500000.0,8262,0.888470942260673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,11020,TrackMania Nations Forever,Nadeo,Ubisoft,0,2008,3500000.0,7008,0.8689974726200509,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12
268,11040,Sherlock Holmes - Nemesis,Frogwares,Frogwares,7584,2008,150000.0,71,0.7261146496815291,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
269,11050,Dracula Origin,Frogwares,Frogwares,7584,2008,35000.0,49,0.676258992805755,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
270,11130,Sherlock Holmes: The Mystery of the Mummy,Frogwares,Frogwares,0,2009,150000.0,-71,0.31216931216931204,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
271,11140,Sherlock Holmes: The Awakened - Remastered Edition,Frogwares,Frogwares,7584,2009,150000.0,129,0.7841409691629959,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
272,11150,Sherlock Holmes: The Silver Earring,Frogwares,Frogwares,7584,2009,75000.0,44,0.6447368421052629,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,11190,Sherlock Holmes versus Jack the Ripper,Frogwares,Frogwares,7584,2009,150000.0,206,0.761421319796954,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
274,11200,Shadowgrounds Survivor,Frozenbyte,Frozenbyte,7584,2007,350000.0,89,0.578483245149912,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,11230,Gumboy Tournament,"CINEMAX, s.r.o.","CINEMAX, s.r.o.",1942,2008,75000.0,209,0.7119675456389449,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
276,11240,Space Trader: Merchant Marine,Meridian4,Meridian4,4329,2008,350000.0,-11,0.490968801313629,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
277,11250,Pacific Storm,Buka Entertainment;Lesta Studio,Buka Entertainment,6065,2008,75000.0,11,0.6896551724137929,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
278,11260,Pacific Storm Allies,Lesta Studio,Buka Entertainment,6065,2008,75000.0,22,0.582089552238806,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
279,11280,Penguins Arena: Sedna's World,Frogames,Frogames,5197,2008,150000.0,773,0.8748787584869059,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
280,11330,Obulis,IonFX,Meridian4,4329,2009,150000.0,456,0.8184357541899441,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
281,11340,Larva Mortus,Meridian4,Meridian4,4329,2009,150000.0,362,0.7646198830409359,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
282,11360,Chains,2DEngine.com,Meridian4,4329,2009,150000.0,285,0.74526678141136,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
283,11450,Overlord™,Triumph Studios;Virtual Programming,Codemasters,3787,2009,1500000.0,3163,0.9257065948855991,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
284,11480,Soldiers: Heroes of World War II,Best Way,1C Entertainment,4329,2014,150000.0,212,0.817365269461078,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
285,11560,Maelstrom: The Battle for Earth Begins,KDV Games,Codemasters,3787,2009,35000.0,25,0.610619469026549,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
286,11590,Hospital Tycoon,Deep Red Limited,Codemasters,3787,2009,350000.0,-126,0.36764705882352894,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
287,12100,Grand Theft Auto III,Rockstar Games,Rockstar Games,6499,2008,1500000.0,3968,0.8628383321141191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,12110,Grand Theft Auto: Vice City,Rockstar Games,Rockstar Games,6499,2011,3500000.0,8998,0.922997367431365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
289,12120,Grand Theft Auto: San Andreas,Rockstar Games,Rockstar Games,10839,2008,3500000.0,23634,0.892330677290837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
290,12130,Manhunt,Rockstar North,Rockstar Games,6499,2008,350000.0,383,0.653322658126501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,12140,Max Payne,Remedy Entertainment,Rockstar Games,6499,2008,750000.0,3491,0.900252235725751,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,12150,Max Payne 2: The Fall of Max Payne,Remedy Entertainment,Rockstar Games,6499,2008,750000.0,2334,0.935772964899178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,12170,Grand Theft Auto,Rockstar North,Rockstar Games,0,2008,750000.0,169,0.868995633187773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,12180,Grand Theft Auto 2,Rockstar North,Rockstar Games,0,2008,750000.0,167,0.915422885572139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,12200,Bully: Scholarship Edition,Rockstar New England,Rockstar Games,10839,2008,1500000.0,6740,0.828204129333853,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
296,12210,Grand Theft Auto IV,Rockstar North;Rockstar Toronto,Rockstar Games,21689,2008,3500000.0,16314,0.650592622678433,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11
297,12220,Grand Theft Auto: Episodes from Liberty City,Rockstar North / Toronto,Rockstar Games,16264,2010,3500000.0,4056,0.7318774296821401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
298,12310,Culpa Innata,Momentum Digital Media Technologies,Strategy First,7584,2008,35000.0,43,0.8028169014084509,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
299,12320,Sacred Gold,Ascaron Entertainment ltd.,Strategy First,7584,2008,350000.0,1170,0.823561946902655,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
300,12330,Darkstar One,Ascaron Entertainment ltd.,Strategy First,7584,2008,150000.0,197,0.812698412698413,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,12340,Jack Keane,Deck13,Deck13,7584,2008,35000.0,19,0.6301369863013699,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
302,12360,FlatOut: Ultimate Carnage,Bugbear Entertainment,Strategy First,18434,2008,350000.0,1573,0.8331215586615841,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
303,12390,Exodus from the Earth ,Parallax Arts Studio,Strategy First,11924,2008,10000.0,7,0.5368421052631579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,12420,Perimeter 2: New Earth,KDV Games,Strategy First,11924,2009,10000.0,-29,0.226415094339623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,12430,SlamIt Pinball Big Score,Technetium Games,Kalypso Media Digital,4329,2009,10000.0,-38,0.31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
306,12440,Ankh 2: Heart of Osiris ,Deck 13,Strategy First,11924,2009,35000.0,6,0.575,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
307,12450,Ankh 3: Battle of the Gods,Deck 13,Strategy First,11924,2009,35000.0,4,0.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
308,12460,BC Kings,Mascot Entertainment,Strategy First,4329,2009,35000.0,9,0.527950310559006,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309,12470,Port Royale 2,Ascaron Entertainment ltd.,Strategy First,3244,2009,75000.0,79,0.646840148698885,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
